,abv,ibu,diff_g,boil_time,efficiency,ferm_total_weight,ferm_type_base_malt,ferm_type_crystal_malt,ferm_type_roasted_malt,ferm_type_other,ferm_type_extract,ferm_type_sugar,ferm_type_raw,ferm_type_acidulated_malt,ferm_type_fruit,ferm_type_gluten_free_malt,hops_type_pellet,hops_type_leaf_whole,hops_type_plug,other_type_spice,other_type_water_agt,other_type_other,other_type_fining,other_type_flavor,other_type_herb,yeast_attenuation,method_all_grain,method_biab,method_extract,method_partial_mash,yeast_form_dry,yeast_form_liquid,yeast_flocculation_high,yeast_flocculation_low,yeast_flocculation_medium
404,5.88,43.93,0.04500000000000015,60,70.0,5.51155,5.51155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818480000000001,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
405,4.96,21.16,0.038000000000000034,90,80.0,9.49,8.8,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,0,1,0,0,1
419,5.52,48.08,0.04200000000000004,60,75.0,24.868113600000004,24.1516121,0.7165015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9701209848000001,0.0,0,0,0,1,0,0,76.5,1,0,0,0,0,1,0,0,1
426,9.78,145.19,0.06900000000000017,60,85.0,32.88,28.25,1.0,0.0,0.0,0.0,2.625,0.0,1.0,0.0,0.0,1.625,0.0,0.0,0,0,0,1,0,0,76.5,1,0,0,0,0,1,0,0,1
433,5.74,20.15,0.04299999999999993,60,75.0,14.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0625,0.0,0.0,0,0,0,0,1,0,74.0,1,0,0,0,0,1,1,0,0
447,5.48,12.76,0.04200000000000004,90,70.0,13.227719999999998,13.227719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07936632,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,1,0
449,6.98,62.87,0.05400000000000005,90,78.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
454,12.82,123.91,0.09800000000000009,90,70.0,20.5,18.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.390625,0.0,0.0,0,0,0,0,0,0,85.0,1,0,0,0,0,1,0,0,1
458,5.38,27.92,0.04100000000000015,75,63.0,11.0,8.75,0.75,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,0,1,0,77.5,1,0,0,0,0,1,0,0,1
464,6.59,69.38,0.04999999999999982,60,70.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,76.5,0,1,0,0,0,1,0,0,1
466,9.26,88.9,0.07100000000000017,60,70.0,19.63,15.5,1.0,2.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
467,5.6,32.35,0.04299999999999993,60,35.0,8.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,1,0,81.0,0,0,1,0,1,0,0,0,1
470,4.87,48.09,0.037000000000000144,60,95.0,18.0,11.75,0.0,2.0,0.0,0.0,0.0,3.25,1.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,1,0,0,71.5,1,0,0,0,0,1,0,0,1
472,6.0,16.57,0.04600000000000026,60,70.0,13.5,11.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.09375,0.0,0.0,1,0,1,1,0,0,75.0,1,0,0,0,0,1,0,1,0
478,9.25,103.97,0.07000000000000006,90,75.0,19.2,17.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0,1,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
480,7.33,102.87,0.05600000000000005,60,70.0,14.5,13.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0,0,1,1,0,0,81.0,1,0,0,0,1,0,0,0,1
482,7.95,64.87,0.06099999999999994,75,75.0,15.0,13.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345872,0.06172936,0.0,0,0,0,0,0,0,79.5,1,0,0,0,0,1,0,0,1
490,5.29,30.29,0.040000000000000036,60,75.0,10.6,7.25,1.0,1.6,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.08125,0.0,0.0,0,0,0,0,1,0,81.0,0,1,0,0,1,0,0,0,1
491,5.22,18.67,0.038999999999999924,60,68.0,10.22,9.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15625,0.0,0.0,1,0,0,1,1,0,76.0,1,0,0,0,0,1,0,1,0
492,5.0,33.93,0.038000000000000034,90,81.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370625,0.0,0.0,0,1,0,1,0,0,72.0,1,0,0,0,0,1,0,0,1
495,4.8,30.99,0.03600000000000003,90,78.0,10.582175999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20502966,0.0,0.0,0,0,0,0,0,0,83.0,1,0,0,0,1,0,1,0,0
496,7.28,101.04,0.05500000000000016,60,65.0,15.5,14.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
506,8.15,298.79,0.05800000000000005,90,72.0,16.25,13.25,0.6,0.0,0.0,0.0,1.3,0.0,0.5,0.0,0.0,0.875,0.0,0.0,0,1,1,1,0,0,76.5,1,0,0,0,0,1,0,0,1
528,6.76,33.08,0.050999999999999934,90,75.0,12.037225199999998,9.479865999999998,0.881848,0.35273920000000003,0.220462,0.0,1.10231,0.0,0.0,0.0,0.0,0.0992079,0.0,0.0,1,0,0,1,0,1,80.0,1,0,0,0,1,0,0,1,0
537,5.89,45.08,0.04499999999999993,90,75.0,10.912869,8.8405262,0.0,0.8487787,0.220462,0.0,1.00089748,0.0,0.0,0.0,0.0,0.15873264000000006,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,1,0,1,0,0
549,4.84,25.23,0.037000000000000144,90,68.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
555,4.99,24.51,0.038000000000000034,60,75.0,23.0,15.0,0.5,3.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,1,0,73.0,1,0,0,0,0,1,0,0,1
559,6.1,30.46,0.04700000000000015,60,70.0,6.0,5.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
606,5.1,21.98,0.038999999999999924,60,75.0,11.13,9.0,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0,0,0,0,67.5,1,0,0,0,0,1,1,0,0
621,5.24,9.23,0.040000000000000036,60,75.0,11.618347399999998,11.0231,0.0,0.0,0.0,0.0,0.0,0.5952474,0.0,0.0,0.0,0.0,0.16534649999999998,0.0,1,0,1,0,1,0,74.0,1,0,0,0,0,1,0,0,1
642,4.75,41.09,0.03600000000000003,60,60.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
646,5.31,50.04,0.040000000000000036,70,73.0,10.2955754,9.920789999999998,0.2645544,0.0,0.0,0.0,0.0,0.0,0.110231,0.0,0.0,0.5291087999999999,0.0,0.0,0,0,0,1,0,0,75.0,0,1,0,0,0,1,0,0,1
647,6.46,59.19,0.04899999999999993,70,73.0,13.0733966,9.920789999999998,0.3968316,0.0,0.440924,0.0,0.0,2.20462,0.110231,0.0,0.0,0.6944553000000001,0.0,0.0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,0,1
653,5.36,10.5,0.040000000000000036,60,40.0,6.6,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0,0,0,0,1,0,81.0,0,0,1,0,1,0,0,0,1
664,8.04,22.54,0.062000000000000055,60,70.0,18.73927,14.330029999999995,1.10231,0.220462,0.0,0.0,1.984158,0.0,0.0,1.10231,0.0,0.0661386,0.0,0.0,1,1,0,1,0,0,70.0,1,0,0,0,1,0,1,0,0
673,5.36,29.66,0.040000000000000036,90,75.0,16.72,15.989999999999998,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134375,0.0,0.0,0,1,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
677,7.14,79.31,0.05400000000000005,45,65.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0,0,0,1,0,0,81.0,0,0,1,0,1,0,0,0,1
681,8.4,184.76,0.06400000000000006,90,62.0,36.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0,0,1,1,0,0,81.0,1,0,0,0,1,0,0,0,1
685,4.82,42.87,0.036000000000000254,60,65.0,12.25,10.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0,0,0,1,0,0,73.0,1,0,0,0,0,1,1,0,0
689,5.68,23.5,0.04300000000000015,60,75.0,11.81,10.5,0.75,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0,0,1,1,0,0,73.0,1,0,0,0,0,1,0,0,1
712,6.37,44.24,0.04899999999999993,60,50.0,3.3,2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875,0.0,0.0,0,0,0,0,0,0,78.0,1,0,0,0,1,0,1,0,0
736,4.61,21.76,0.03499999999999992,90,63.0,10.9,10.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,1,0,0,72.0,1,0,0,0,0,1,0,0,1
760,8.07,105.6,0.06099999999999994,60,70.0,15.432339999999998,11.574255,0.5511550000000001,2.20462,0.0,0.0,1.10231,0.0,0.0,0.0,0.0,0.330693,0.0,0.0,0,0,0,1,1,0,81.0,0,1,0,0,1,0,0,0,1
763,7.63,64.11,0.05800000000000005,60,70.0,16.0,12.5,1.5,0.5,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.125,0.0,0.0,1,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
765,5.44,16.87,0.04200000000000004,60,70.0,13.5,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,0,1
767,6.95,101.72,0.052999999999999936,75,25.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,1,0,0,75.0,0,0,1,0,0,1,0,0,1
770,6.89,84.58,0.052999999999999936,60,35.0,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0,0,0,0,0,0,81.0,0,0,1,0,1,0,0,0,1
772,6.28,45.98,0.04800000000000004,60,75.0,12.345871999999998,11.0231,0.6613859999999999,0.6613859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976237,0.0,0.0,0,0,0,1,0,0,75.0,0,1,0,0,0,1,0,0,1
776,5.61,12.23,0.04200000000000004,90,75.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01875,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,1,0
780,11.24,77.48,0.08499999999999996,90,68.0,22.266662,17.636960000000006,1.763696,0.881848,0.0,0.0,0.6613859999999999,1.3227719999999998,0.0,0.0,0.0,0.110231,0.0,0.0,0,0,0,1,0,0,82.0,0,1,0,0,1,0,1,0,0
781,8.64,44.18,0.06600000000000006,60,75.0,15.763032999999998,11.0231,1.10231,1.00089748,0.0,2.20462,0.0,0.0,0.0,0.0,0.0,0.3858085,0.0,0.0,0,0,0,1,0,0,77.5,0,1,0,0,0,1,0,0,1
782,6.08,54.52,0.04700000000000015,60,75.0,11.133330999999998,9.920789999999998,0.5511550000000001,0.0,0.0,0.0,0.5511550000000001,0.0,0.0,0.0,0.0,0.6062704999999999,0.0,0.0,0,0,0,1,0,0,75.0,0,1,0,0,0,1,0,0,1
783,8.01,81.85,0.05800000000000005,60,70.0,13.9331984,12.12541,0.881848,0.0,0.0,0.0,0.771617,0.0,0.1543234,0.0,0.0,0.5070626000000001,0.0,0.0,0,0,0,1,0,0,79.5,0,1,0,0,0,1,0,0,1
799,7.82,22.49,0.05899999999999994,90,75.0,12.566334,8.377555999999998,1.984158,0.0,0.0,0.0,2.20462,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0,0,0,1,0,0,80.0,1,0,0,0,1,0,0,1,0
806,6.13,22.89,0.04700000000000015,60,75.0,12.5,9.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,1,0,0,76.5,1,0,0,0,0,1,0,0,1
817,5.91,89.35,0.04500000000000015,60,75.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39375,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
821,6.43,41.89,0.049000000000000155,60,65.0,14.75,12.5,1.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.15625,0.0,0.0,1,0,1,1,0,0,81.0,1,0,0,0,1,0,0,0,1
825,5.44,38.0,0.04200000000000004,90,75.0,10.141251999999998,9.259404,0.881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345872,0.0,0.0,0,0,0,1,0,0,79.5,1,0,0,0,1,0,0,0,1
827,6.47,54.84,0.049000000000000155,60,65.0,6.5,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0,0,1,1,0,0,78.0,0,1,0,0,1,0,1,0,0
831,5.03,31.76,0.038000000000000034,60,70.0,12.25,11.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375,0.0,0.0,0,0,0,0,0,0,76.5,0,1,0,0,0,1,0,0,1
832,4.57,22.16,0.03499999999999992,60,75.0,4.32,2.16,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.03,0.0,0.0,1,0,0,0,0,0,76.0,1,0,0,0,0,1,0,1,0
835,7.47,71.92,0.05699999999999994,60,70.0,8.1130016,7.054784,1.0582176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13448182,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
839,4.18,18.58,0.03100000000000014,60,63.0,9.25,8.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,1,0,0,73.0,1,0,0,0,0,1,0,0,1
845,5.46,50.0,0.040999999999999925,90,70.0,10.5,8.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,1,1,0,0,69.0,1,0,0,0,0,1,1,0,0
846,8.34,95.71,0.06299999999999994,60,80.0,17.0,15.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640625,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
848,3.94,25.62,0.030000000000000027,60,80.0,8.25,7.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,1,0,0,75.0,0,1,0,0,0,1,0,0,1
853,4.43,22.5,0.03299999999999992,60,60.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.078125,0.0,0.0,0,0,0,1,0,0,74.0,1,0,0,0,0,1,0,0,1
855,6.35,87.79,0.04800000000000004,75,35.0,7.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,76.5,0,0,1,0,0,1,0,0,1
856,8.39,125.08,0.06400000000000006,60,35.0,11.6,0.0,0.0,0.0,0.0,7.6,4.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0,0,1,1,0,0,74.0,0,0,1,0,0,1,1,0,0
862,6.51,70.78,0.04899999999999993,60,64.0,17.25,13.5,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0,1,0,0,1,0,74.0,1,0,0,0,0,1,1,0,0
863,7.39,23.06,0.052999999999999936,60,35.0,9.3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.125,0.03125,0.0,0,0,0,0,0,0,75.0,0,0,1,0,0,1,0,0,1
865,7.06,27.77,0.052999999999999936,60,70.0,13.0,10.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,1,0,1,0,0,76.0,1,0,0,0,0,1,0,0,1
867,5.15,27.68,0.038999999999999924,90,75.0,35.60461299999999,31.966990000000003,3.0864679999999995,0.0,0.0,0.0,0.0,0.5511550000000001,0.0,0.0,0.0,0.2535313,0.0,0.0,0,0,0,0,0,0,71.5,1,0,0,0,0,1,0,0,1
869,6.08,26.94,0.04699999999999993,60,83.0,10.25,8.0,0.25,1.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
874,6.1,32.44,0.04699999999999993,60,60.0,11.23,0.0,0.5,1.125,0.0,7.6,0.0,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,1,0,0,0,72.5,0,0,0,1,0,1,0,0,1
876,6.7,28.13,0.050999999999999934,60,35.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,76.5,0,0,1,0,0,1,0,0,1
882,7.45,73.02,0.05699999999999994,90,78.0,14.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343749999999999,0.0,0.0,0,0,0,0,0,0,71.0,1,0,0,0,0,1,1,0,0
883,10.9,106.7,0.08300000000000018,90,75.0,34.612534000000004,33.620455,0.5511550000000001,0.440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393398,0.0,0.0,0,0,0,1,1,0,81.0,1,0,0,0,1,0,0,0,1
884,8.91,25.52,0.06800000000000006,60,35.0,12.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,1,1,77.5,0,0,1,0,0,1,0,0,1
895,5.31,43.53,0.040000000000000036,60,75.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0,1,1,1,0,0,79.5,1,0,0,0,0,1,0,0,1
896,6.18,57.72,0.04800000000000004,60,80.0,11.5,10.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
937,6.47,23.28,0.050000000000000044,60,50.0,8.0,0.0,0.0,0.0,0.0,7.0,0.375,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0,0,1,1,0,0,74.0,0,0,1,0,0,1,1,0,0
945,4.93,16.02,0.03699999999999992,90,75.0,8.818480000000003,8.818480000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661386,0.0,0.0,0,0,0,1,0,0,81.0,1,0,0,0,1,0,0,0,1
952,4.97,25.43,0.037000000000000144,70,80.0,11.0231,10.582176,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0.0,0.0,0.12125410000000003,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
956,10.36,51.68,0.07899999999999996,60,70.0,23.3,16.0,2.0,3.8,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.125,0.0,0.0,1,0,0,0,1,0,75.0,1,0,0,0,0,1,0,0,1
985,4.1,21.02,0.03200000000000003,60,70.0,8.75,7.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,1,0,0,77.0,1,0,0,0,1,0,1,0,0
986,13.55,79.74,0.1030000000000002,180,72.0,25.9,21.5,1.1,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20625,0.0,0.0,0,0,1,1,0,0,76.5,1,0,0,0,0,1,0,0,1
995,5.23,35.01,0.040000000000000036,90,75.0,10.5,9.5,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0,0,0,1,0,0,74.5,1,0,0,0,0,1,0,0,1
996,6.95,116.08,0.05300000000000016,60,75.0,14.5,12.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0,0,1,0,1,0,74.0,1,0,0,0,0,1,1,0,0
1083,5.82,59.72,0.04500000000000015,60,75.0,11.1,10.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,1,0,0,0,81.0,1,0,0,0,1,0,0,0,1
1090,7.05,53.46,0.052999999999999936,60,65.0,15.25,12.25,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.35625,0.0,0.0,0,1,0,0,1,0,79.0,1,0,0,0,0,1,0,0,1
1125,6.76,42.45,0.050999999999999934,80,80.0,19.510887,17.636960000000006,1.3227719999999998,0.0,0.0,0.0,0.5511550000000001,0.0,0.0,0.0,0.0,0.24030358,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
1126,8.03,24.83,0.06099999999999994,60,75.0,17.76,15.0,1.5,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,77.0,1,0,0,0,0,1,0,0,1
1170,6.87,74.89,0.05300000000000016,60,70.0,14.5,13.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,1,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
1171,4.79,18.9,0.037000000000000144,90,72.0,11.2876544,10.692407,0.0,0.0,0.5952474,0.0,0.0,0.0,0.0,0.0,0.0,0.099375,0.0,0.0,1,0,0,0,0,0,74.0,1,0,0,0,0,1,0,0,1
1182,4.04,40.06,0.030000000000000027,60,75.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,74.0,1,0,0,0,0,1,1,0,0
1191,4.91,33.52,0.038000000000000034,60,70.0,10.824684199999998,9.6341894,0.59083816,0.59083816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21825738,0.0,0,0,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
1215,6.49,78.88,0.04899999999999993,60,70.0,13.271812399999998,9.920789999999998,0.771617,0.992079,0.0,0.0,0.220462,1.10231,0.2645544,0.0,0.0,0.5511550000000001,0.0,0.0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,0,1
1216,4.89,47.13,0.037000000000000144,60,35.0,8.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.5,0.140625,0.0,0.0,0,0,1,1,0,0,75.0,0,0,0,1,1,0,1,0,0
1217,5.65,21.58,0.04299999999999993,60,75.0,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053125,0.0,0.0,0,0,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
1227,7.63,108.78,0.05800000000000005,90,75.0,13.64,11.36,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106250000000001,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
1228,5.15,16.79,0.038999999999999924,60,70.0,9.8766976,9.038942,0.6613859999999999,0.17636960000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992079,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
1235,4.96,20.82,9.30514,75,80.0,20.25,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.203125,0.0,0.0,0,0,0,0,0,0,77.5,1,0,0,0,0,1,0,0,1
1259,6.6,61.35,0.050000000000000044,60,15.0,5.732012,0.0,0.0,0.0,0.0,5.2359725,0.4960395,0.0,0.0,0.0,0.0,0.14109568000000006,0.0,0.0,0,0,1,0,0,0,81.0,0,0,1,0,1,0,0,0,1
1266,5.29,19.44,0.040000000000000036,90,75.0,11.5,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,69.0,1,0,0,0,0,1,0,0,1
1271,5.07,44.2,0.038000000000000034,90,60.0,13.007258,12.12541,0.881848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543234,0.044092400000000004,0.0,0,0,1,0,0,0,82.0,1,0,0,0,1,0,1,0,0
1279,5.62,50.29,0.04200000000000004,60,65.0,12.81,11.0,0.0,1.3125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13,0.0,0.0,0,0,0,1,0,0,74.0,1,0,0,0,0,1,0,0,1
1280,6.05,33.83,0.04600000000000004,60,35.0,7.85,0.0,0.0,0.0,0.0,7.225,0.625,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,1,0,0,0,0,0,66.5,0,0,1,0,0,1,1,0,0
1283,7.46,48.48,0.05700000000000016,60,35.0,10.3,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0,0,0,1,1,0,81.0,0,0,1,0,1,0,0,0,1
1285,5.76,29.52,0.04400000000000004,90,65.0,12.522241599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055115500000000005,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,1,0,1,0,0
1286,5.91,98.9,0.04500000000000015,60,35.0,1.25,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1,0,1,0,0
1306,4.56,15.15,0.03499999999999992,90,70.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0,0,0,1,0,0,75.0,1,0,0,0,0,1,0,0,1
1317,5.24,30.37,0.04000000000000026,70,75.0,9.479866,7.275245999999999,0.6613859999999999,0.881848,0.0,0.0,0.0,0.6613859999999999,0.0,0.0,0.0,0.07275246,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
1318,5.7,20.94,0.04400000000000004,60,70.0,10.09,9.34,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.0,0.0,0,0,0,0,0,0,82.0,1,0,0,0,1,0,1,0,0
